"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"3401 57213573368 (i) on (i)","Nayak, Ratikanta","4","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3402 57189446032 (i) on (i)","Nayak, Soumitra K.  Nayak, Soumitra K.   Nayak, S. K.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3403 57191220626 (i) on (i)","Neogi, Anushree","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3404 6603527932 (i) on (i)","Noor, Shahid","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3405 57188868265 (i) on (i)","Padmakumar, G. P.","4","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3406 57226705985 (i) on (i)","Pai, Namit N.  Pai, Namit","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3407 57196276242 (i) on (i)","Pai, Sagun","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3408 7004393152 (i) on (i)","Pai, T. G.","4","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3409 57214452905 (i) on (i)","Pal, Dinesh  Pal, D.","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3410 57197794272 (i) on (i)","Pal, Ruchi","4","2","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"3411 57203754666 (i) on (i)","Pal, Tapas","4","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3412 57212238964 (i) on (i)","Palanisamy, V.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3413 6504827463 (i) on (i)","Panchavarnam, Sabari","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3414 57191954572 (i) on (i)","Pandey, Vishakha","4","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3415 57197634327 (i) on (i)","Pandey, Vivek","4","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3416 56805109100 (i) on (i)","Panil Kumar, Bibek E.  Kumar, Bibek   Panil Kumar, B. E.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3417 57194679339 (i) on (i)","Parhizkar, M.","4","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3418 57220184864 (i) on (i)","Parth, N.","4","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
