"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1001 25225171800 (i) on (i)","Anand, Anshu","10","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1002 57212521202 (i) on (i)","Anas, Mohd  Anas, M.","10","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1003 57188931205 (i) on (i)","Ansari, Md Muslim  Muslim Ansari, Md","10","8","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1004 57191101725 (i) on (i)","Asthana, Bishambhar N.  Asthana, B. N.","10","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1005 55877434600 (i) on (i)","Asthana, Manish Kumar      Asthana, Manish   Asthana, Manish K.","10","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1006 35857923300 (i) on (i)","Atreya, Sonal","10","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1007 6508038262 (i) on (i)","Balagurusamy, E.","10","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1008 57198270950 (i) on (i)","Barman, Rahul","10","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1009 57214579789 (i) on (i)","Bhatt, Darshak","10","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1010 57195420261 (i) on (i)","Bivina, G. R. 		  Bivina, G. R.   Bivina, Geetha Rajendran","10","6","Maulana Azad National Institute of Technology","Bhopal","India"
"","View last title","","","",""
"","","","","","",""
"1011 57190168526 (i) on (i)","Chakraborty, Papiya","10","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1012 56732742700 (i) on (i)","Chandra Sekhar, K.  Kondaveeti, Chandra Sekhar","10","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1013 57216313924 (i) on (i)","Choudhary, Shweta","10","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1014 57210660953 (i) on (i)","Chouhan, Vikas","10","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1015 57200721066 (i) on (i)","Davis, Teenu Techela","10","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"1016 7004369100 (i) on (i)","Debnath, Pallavi  Debnath, P.","10","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
