"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"1201 55348867500 (i) on (i)","Bhushan, Alka  Bhushan, A.","13","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1202 55371023800 (i) on (i)","Birid, Kedar C.  Birid, Kedar   Birid, Kedar C.   Birid, K. C.","13","3","Tecnimont Private Limited","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1203 55615403500 (i) on (i)","Chakraborti, Himadri  Chakraborti, H.","13","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1204 57211169550 (i) on (i)","Chatterjee, Abhranil","13","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1205 57196410850 (i) on (i)","Chaudhary, Amit  Chaudhary, Amit Singh","13","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1206 56626061500 (i) on (i)","Chinya, Ipsita","13","6","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1207 57194513177 (i) on (i)","Chouksey, Shonal  Chouksey, S.","13","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1208 57208393148 (i) on (i)","Dadhich, Ruchika  Sharma, Ruchika","13","8","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1209 7403285648 (i) on (i)","Das, Bhaskar  Das, B.","13","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1210 57210841658 (i) on (i)","Das, Mohuli","13","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"1211 57202210322 (i) on (i)","Dey, Sanchaita","13","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
