"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"401 57219689308 (i) on (i)","Shit, Supratim","4","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"402 57205329187 (i) on (i)","Singh, Chakresh Kumar","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"403 57216506574 (i) on (i)","Singh, Shruti","4","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"404 57220873280 (i) on (i)","Singh, Udisha","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"405 57194333973 (i) on (i)","Singhania, Deepak","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"406 56199417300 (i) on (i)","Sood, Garima  Sood, G.","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"407 57852788100 (i) on (i)","Srusti, Bala Harsha Teja  Srusti, B.","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"408 57193094447 (i) on (i)","Thomas, Tony","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"409 57221995704 (i) on (i)","Tiwari, Abhishek","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"410 57200148664 (i) on (i)","Upadhyay, Parth","4","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"411 57197775041 (i) on (i)","Varma, Akash Kiran  Varma, Akash   Varma, Akash K.","4","3","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"412 57197832905 (i) on (i)","Vyas, Divya","4","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"413 57220188757 (i) on (i)","Walia, Sumit","4","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"414 57225798024 (i) on (i)","Yadav, Amit Kumar Singh  Yadav, Amit   Yadav, Amit Kumar","4","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"415 57221331124 (i) on (i)","Agarawal, Shaurya","3","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"416 56997482900 (i) on (i)","Ajmera, Darshan  Ajmera, D.","3","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"417 57196050732 (i) on (i)","Akilandeeswari, Aruchamy  Aruchamy, Akilandeeswari   Akilandeeswari, A.","3","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
