"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"601 57224400192 (i) on (i)","Kumar, Chandan","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"602 57884537800 (i) on (i)","Kumar, Deepak","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"603 57214226897 (i) on (i)","Kumar, Karan  Kumar, Kiran","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"604 57216090729 (i) on (i)","Kumar, Siddhant","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"605 57219531349 (i) on (i)","Kumar Thakur, Alok","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"606 57223018535 (i) on (i)","Kushwaha, Anuj Prakash","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"607 54938775100 (i) on (i)","Lahiri, Sharmita","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"608 57441012300 (i) on (i)","Lakhani, Mohit","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"609 57210105538 (i) on (i)","Lavania, Mili","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"610 57224534759 (i) on (i)","Loho, Kousik","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"611 57641027700 (i) on (i)","Maity, A. K.  Maity, Arup Kumar","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"612 57201089552 (i) on (i)","Mathur, Nilkumar","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"613 57202576602 (i) on (i)","Mehta, Kapilkumar","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"614 57209627613 (i) on (i)","Menon, Aishwarya","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"615 57327389000 (i) on (i)","Menon, Dhruv","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"616 57226736238 (i) on (i)","Mistry, Utsavkumar","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"617 57410738000 (i) on (i)","Mitra, G.","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"618 57224468720 (i) on (i)","Mittireddi, Ravi Teja","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"619 57213944286 (i) on (i)","Modi, Parth","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"620 57388321000 (i) on (i)","Mohan, Ajay","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"621 57463419100 (i) on (i)","Mondal, Susmita","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"622 57216157301 (i) on (i)","Mongia, Vardaan","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"623 57217854056 (i) on (i)","Mukherjee, Sudipto  Mukherjee, S.","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"624 57201689167 (i) on (i)","Nair, Akshay J.M.","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"625 55955501900 (i) on (i)","Nargundkar, Maithilee","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"626 57211942450 (i) on (i)","Naskar, Niladri","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"627 57226280119 (i) on (i)","Nautiyal, Mayank","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"628 57666015300 (i) on (i)","Naveena, A. Hema","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"629 57219222482 (i) on (i)","Nayak, Debanuj","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"630 57217380429 (i) on (i)","Nazir, Rasikh","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"631 57216646350 (i) on (i)","Pachpande, Soham","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"632 57205762058 (i) on (i)","Padmaja, Venkata M.D.","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"633 57193708147 (i) on (i)","Pal, Jaideep","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"634 57207992484 (i) on (i)","Pandya, Sheetal","2","2","Lalbhai Dalpatbhai College of Engineering, Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"635 57218913570 (i) on (i)","Parikh, Shaival","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"636 57189375809 (i) on (i)","Parmar, Sweta","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"637 57852590100 (i) on (i)","Parol, Viswanath","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"638 57408747400 (i) on (i)","Patel, Neel","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"639 56810191900 (i) on (i)","Patel, Nikita","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"640 57211270695 (i) on (i)","Patel, Rutu","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"641 57208466097 (i) on (i)","Patel, Sooraj","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"642 57217347987 (i) on (i)","Patel, Vraj","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"643 57211254066 (i) on (i)","Patidar, Rishabh","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"644 57220187008 (i) on (i)","Patil, Rohan","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"645 57221317235 (i) on (i)","Patil, Rohit","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"646 56173265100 (i) on (i)","Patwardhan, Apoorv P.","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"647 57219553729 (i) on (i)","Prakash, Rajan  Prakash, R.   Rajan, Prakash","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"648 57219087049 (i) on (i)","Priya, Bhanu","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"649 57204423839 (i) on (i)","Prudhviraj, Dhanapala","2","2","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"650 57222250912 (i) on (i)","Rajeev, Akshay","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"651 57207360007 (i) on (i)","Rajput, Vandana","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"652 57220511756 (i) on (i)","Rani, Anju","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"653 57195289800 (i) on (i)","Rani, Mallavarappu Deepika  Rani, Mallavarapu Deepika","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"654 57611005500 (i) on (i)","Rani, Shivani","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"655 57879922800 (i) on (i)","Rao, Ailneni Rakshitha","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"656 57218567195 (i) on (i)","Rao, Aishwarya Vinayak  Rao, Aishwarya","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"657 56810904500 (i) on (i)","Rathi, Preeti","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"658 57247224500 (i) on (i)","Ratnaparkhi, Aniket","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"659 57208925912 (i) on (i)","Ravi, Apoorva Sneha","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"660 57187615800 (i) on (i)","Reddy, Sandeep  Reddy, Sundeep","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"661 57208864777 (i) on (i)","Rohith","2","0","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
"662 57207694131 (i) on (i)","Rout, Arpan","2","1","Indian Institute of Technology Gandhinagar","Gandhinagar","India"
"","View last title","","","",""
"","","","","","",""
