Author,Documents,h-index,Affiliation,City,Country/Territory
"Perannagari, Krishna Teja",2.0,2.0,Indian Institute of Management Kashipur,Kashipur,India
"Rangaswamy, Uma Shankar",2.0,2.0,Indian Institute of Management Kashipur,Kashipur,India
"Singh, Avinash Kumar",2.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Singh, Vipin Prakash",2.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Tripathy, Asit",2.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Ture, Rameshwar Shivadas",2.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Yadav, Rahul",2.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Agrawal, Aarti",1.0,1.0,Indian Institute of Management Kashipur,Udham Singh Nagar,India
"Al, Asgar",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Badola, Ashish",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Bedi, Jatinder",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Bhattacharyya, Malay",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Chadha, Vijay",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Choubey, Sachin",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Choudhury, Shyam Sundar",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Das, Jhilmil",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Ghosh, Aruni",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Guha, Atulan",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Guha, Atulan",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Gupta, Nakul",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Gupta, Rajesh",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Gupta, Rajneesh",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Kaler, Anshuman",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Kamble, Rahul",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Kaur, Prabjot",1.0,1.0,Uttarakhand Technical University,Dehradun,India
"Khemani, Purnima",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Kumar, Ashish",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Kumar, Atul",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Kumar, Gaurav",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Kumar, Harish",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
Kunal,1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Mahajan, Anuroopa",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Mitra, Archan",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Narang, Amandeep Singh",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Pandey, Aman",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Raman, A. V.",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Rastogi, Subhash",1.0,1.0,Indian Institute of Management Kashipur,Udham Singh Nagar,India
"Samarjeet, Smarak",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Sharma, H.",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Shiljas, K.",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Sindhu, Pranay",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Singh, Harmanjit",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Sinha, Gautam",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Taneja, Bharat",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Tewari, Shobha",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Thangavelu, Manisekaran",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Upadhyay, Anupam",1.0,0.0,Indian Institute of Management Kashipur,Kashipur,India
"Venkataraman, Anuratha",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Yadav, Abhishek",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
"Yadav, Abhishek",1.0,1.0,Indian Institute of Management Kashipur,Kashipur,India
