Author,Documents,h-index,Affiliation,City,Country/Territory
"Mukherjee, Subhasree",3.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Namboodhiry, Sreenath K.",3.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Narayanan, Priya",3.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Premkumar, Prashant",3.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Puram, Praveen",3.0,3.0,Indian Institute of Management Kozhikode,Kozhikode,India
"S, Sreejesh",3.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Shah, Christina Sanchita",3.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sivakumar, Sandeep",3.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Soral, Prakriti",3.0,3.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sreekumar, M. G.",3.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Srivastava, Ekta",3.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Thangamani, Gurunathan  Gurunathan, Thangamani  						    Thangamani, G.",3.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Thomas, Ashok",3.0,3.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Thomas, Joffi",3.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ansari, Md Gyasuddin  Ansari, Gyasuddin",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Athira, A.",2.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Balaji, G.  BalaJi, G.",2.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Dey, Shubhasis",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Dey, Shubhasis",2.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"G, Balaji",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"George, Nycil",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Narmetta, Mukesh",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Nawazish, Mohammed",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Prasad, Deva M.",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ray, Prantika",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sai Shiva Jayanth, Reddy  Sai Shiva Jayanth, R.",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"S.d, Sumod 			  S.D, Sumod",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Shaik, Rameez Raja",2.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Shette, Rachappa",2.0,2.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sinha, Rai Siddhant",2.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Sthanumoorthy, R.",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Thangamani, G.",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Varma, Harikrishnan Ramesh",2.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Villari, Boby Chaitanya",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Yadav, Sandeep",2.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Abidi, Qambar",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Agrawal, Shambhavi",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Ali, Salman",1.0,0.0,Indian Institute of Management Kozhikode,Kozhikode,India
"Asharaf, S.",1.0,1.0,Indian Institute of Management Kozhikode,Kozhikode,India
