Author,Documents,h-index,Affiliation,City,Country/Territory
"Chanda, Sasanka Sekhar",8.0,4.0,Indian Institute of Management Indore,Indore,India
"Chandra, Saurabh",8.0,4.0,Indian Institute of Management Indore,Indore,India
"Garg, Swapnil",8.0,4.0,Indian Institute of Management Indore,Indore,India
"John, Shylu  John, S.",8.0,3.0,Research and Analytics,Bengaluru,India
"Kumar, Saurabh",8.0,3.0,Indian Institute of Management Indore,Indore,India
"Maheshwari, Aditya  Maheshwari, A.",8.0,4.0,Indian Institute of Management Indore,Indore,India
"Nidugala, Ganesh Kumar",8.0,3.0,Indian Institute of Management Indore,Indore,India
"Shukla, Shanu",8.0,1.0,Indian Institute of Management Indore,Indore,India
"Aggarwal, Aekta",7.0,4.0,Indian Institute of Management Indore,Indore,India
"Bhattacharya, U. K.  Bhattacharya, U.   Bhattacharya, U. K.",7.0,4.0,Indian Institute of Management Indore,Indore,India
"Billore, Aditya",7.0,2.0,Indian Institute of Management Indore,Indore,India
"Koley, Arnab",7.0,2.0,Indian Institute of Management Indore,Indore,India
"Mukherjee, Jayanti",7.0,3.0,Indian Institute of Management Indore,Indore,India
"Naraparaju, Karthikeya",7.0,2.0,Indian Institute of Management Indore,Indore,India
"Rastogi, Siddhartha K.  Rastogi, Siddhartha K.   Rastogi, SIDDHARTHA Kumar   Rastogi, Siddhartha Kumar",7.0,2.0,Indian Institute of Management Indore,Indore,India
"Salwan, Prashant",7.0,0.0,Indian Institute of Management Indore,Indore,India
"Sohani, Shrihari Suresh  Sohani, Shrihari S.",7.0,3.0,Indian Institute of Management Indore,Indore,India
"Gunta, Srinivas",6.0,2.0,Indian Institute of Management Indore,Indore,India
"Meher, Jamini Ranjan",6.0,2.0,Indian Institute of Management Indore,Indore,India
"Thapliyal, Sneha",6.0,4.0,Indian Institute of Management Indore,Indore,India
"Bandyopadhyay, Sutirtha",5.0,1.0,Indian Institute of Management Indore,Indore,India
"Goyal, Vikas",5.0,3.0,Indian Institute of Management Indore,Indore,India
"Kotha, Kiran Kumar",5.0,2.0,Indian Institute of Management Indore,Indore,India
"Kushal, Shweta",5.0,2.0,Indian Institute of Management Indore,Indore,India
"Ladkani, Radha Mukesh  Ladkani, Radha   Ladkani, Radha M.",5.0,2.0,Indian Institute of Management Indore,Indore,India
"Shroff, Arvind",5.0,2.0,Indian Institute of Management Indore,Indore,India
"Baraiya, Rajendra",4.0,2.0,Indian Institute of Management Indore,Indore,India
"Chhajer, Raina",4.0,1.0,Indian Institute of Management Indore,Indore,India
"Goel, Garima",4.0,2.0,Indian Institute of Management Indore,Indore,India
"Maheshwari, Yogesh",4.0,3.0,Indian Institute of Management Indore,Indore,India
"Mukherjee, Kajari",4.0,2.0,Indian Institute of Management Indore,Indore,India
"Phadnis, Ajit",4.0,1.0,Indian Institute of Management Indore,Indore,India
"Raman, G. Venkat  Venkat Raman, G.",4.0,3.0,Indian Institute of Management Indore,Indore,India
"Rao, K. T.Vigneswara  Ra, K. T.Vigneswara   Rao, K. T.Vigneswara",4.0,1.0,Indian Institute of Management Indore,Indore,India
"Shrivastava, Madhusri",4.0,0.0,Indian Institute of Management Indore,Indore,India
"Singh, Nitin  Singh, N.",4.0,3.0,Indian Institute of Management Indore,Indore,India
"Sudhir, Subin",4.0,2.0,Indian Institute of Management Indore,Indore,India
"Swain, Biswanath",4.0,2.0,Indian Institute of Management Indore,Indore,India
"Vatsa, Amit Kumar",4.0,2.0,Indian Institute of Management Indore,Indore,India
"Avasthi, Vinay",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Chatterjee, Abha",3.0,2.0,Indian Institute of Management Indore,Indore,India
"Chawan, Vinaysingh",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Chib, Shagun",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Deshbandhu, Aditya",3.0,1.0,University of Exeter,Exeter,United Kingdom
"Dutta, Koushik",3.0,2.0,Indian Institute of Management Indore,Indore,India
"Ghosh, Sumit Kumar",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Jain, Aarushi",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Maheshwari, Bhawana  Maheshwari, Bhavana",3.0,2.0,Indian Institute of Management Indore,Indore,India
"Mendhurwar, Subodh",3.0,3.0,Indian Institute of Management Indore,Indore,India
"Mishra, Brijesh Kumar  Mishra, Brijesh K.",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Nayak, Akhaya Kumar",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Rai, Himanshu",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Ramana, L. V.",3.0,1.0,Indian Institute of Management Indore,Indore,India
"Ranjan Dash, Saumya",3.0,2.0,Indian Institute of Management Indore,Indore,India
"Sawant, Harshal",3.0,2.0,Indian Institute of Management Indore,Indore,India
"Sharma, Anita",3.0,2.0,Indian Institute of Management Indore,Indore,India
"Shukla, Suwarna",3.0,1.0,Indian Institute of Management Indore,Indore,India
Swatantra,3.0,1.0,Indian Institute of Management Indore,Indore,India
"Agarwal, Nitin",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Anand, Vaijayanthee",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Bahl, Shweta",2.0,0.0,Indian Institute of Management Indore,Indore,India
"Das, Rishab",2.0,0.0,Indian Institute of Management Indore,Indore,India
"Dayal, Madhukar",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Dayal, Surbhi",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Garladinne, Prasad",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Joshi, Amit",2.0,0.0,Indian Institute of Management Indore,Indore,India
"Joshi, Amrita",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Kamila, Manoj Kumar",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Kiran Kumar, K. V.  Kiran Kumar, K. V.   Kiran Kumar, K.",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Lellapalli, Ramana Venkata  Lellapalli, Ramana V.",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Malik, Shreya",2.0,2.0,Indian Institute of Management Indore,Indore,India
"Mandal, Sudipta",2.0,2.0,Indian Institute of Management Indore,Indore,India
"Nath Roy, Sudipendra",2.0,1.0,"National Institute of Pharmaceutical Education and Research, Kolkata",Kolkata,India
"Patidar, Megha",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Saxena, Nitya",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Sharma, Anjali",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Sharma, Arti",2.0,0.0,Indian Institute of Management Indore,Indore,India
"Sharma, Kamal R.  Sharma, Kamal",2.0,2.0,Indian Institute of Management Indore,Indore,India
"Sharma, Mayank Kumar",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Shrivastava, Hemant",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Singh, Kuldeep",2.0,2.0,Indian Institute of Management Indore,Indore,India
"Sridhar, I.",2.0,0.0,Indian Institute of Management Indore,Indore,India
"Surana, Mitul",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Uprit, Vivek",2.0,0.0,Indian Institute of Management Indore,Indore,India
"Vishnu, Sriranga",2.0,2.0,Indian Institute of Management Indore,Indore,India
"Yadav, Manoj Kumar",2.0,1.0,Indian Institute of Management Indore,Indore,India
"Agrawal, Ankit",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Agrawal, Girish Kumar",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Annadurai, Gopinath",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Balakumar, Suganya",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Banerjee, Durba",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Bhattacharya, Arnab",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Bhavani Shankar, Saripalli",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Bhavanishankar, Saripalli",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Chande, P. K.",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Chandrasekhar, Brig Bhuvanagiri",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Chittawar, Milind",1.0,0.0,Indian Institute of Management Indore,Indore,India
"D’costa, Gary H.",1.0,0.0,Indian Institute of Management Indore,Indore,India
"Desai, Sneha",1.0,1.0,Indian Institute of Management Indore,Indore,India
"Dhaigude Amol, S.",1.0,0.0,Indian Institute of Management Indore,Indore,India
