Author,Documents,h-index,Affiliation,City,Country/Territory
"Chintalapati, Srikrishna",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Das, Avisek",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Goyal, Tanuj",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Joshi, S.",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Kalelkar, Gaurav R.",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Kaur, Baljit",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Khattar, Manish",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Kulshrestha, Ankur",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Kumar, Madhumitha Ezhil",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Kumar, Manoj",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Kumar, Surender",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Kumbhare, Gaurav",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Mehta, Varun",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Mishra, Meha Kohli",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Mittal, Abhineet",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Moolchandani, Kanta",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Nasim, Md Aqeel",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Parida, Ashish Ranjan",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Priya, Shubhangi",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Ramesh, Vishnu K.",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Sharma, Hitesh",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Singh, Abhishek",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Singh, Kushall Pal",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Sinha, Sweta",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
"Srivastava, Ranjan",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Verma, Abhishek",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Vinod Tapar, Archit",1.0,1.0,Indian Institute of Management Rohtak,Rohtak,India
"Yadav, Shalini",1.0,0.0,Indian Institute of Management Rohtak,Rohtak,India
