Author,Documents,h-index,Affiliation,City,Country/Territory
"Madanmohan, T. R.",11.0,6.0,Indian Institute of Management Bangalore,Bengaluru,India
"Raghunath, S.",11.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ravi Anshuman, V.  Anshuman, V. Ravi",11.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Venkatagiri, Shankar",11.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Bhagavatula, Suresh",10.0,6.0,Indian Institute of Management Bangalore,Bengaluru,India
"Garg, Shashank  Garg, S.",10.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Godhi, Satyajit Ashok  Godhi, S. A.   Godhi, Satyajit",10.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Gupta, Seema",10.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mahapatra, Gopal P.  Mahapatra, Gopal",10.0,1.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ranganathan, V.",10.0,6.0,Indian Institute of Management Bangalore,Bengaluru,India
"Banerjee, Shankhadeep",9.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Deb, Soudeep  Deb, S.",9.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ekkirala, Srinivas",9.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Roy, Rishideep",9.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Tripathy, Arabinda  Tripathy, A.",9.0,5.0,Indian Institute of Management Bangalore,Bengaluru,India
"Yayavaram, Sai",9.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mukherjee, Kanchan",8.0,5.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rajeev Gowda, M. V.  Gowda, Rajeev",8.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Rangan, Srinivasan",8.0,6.0,Indian Institute of Management Bangalore,Bengaluru,India
"Singh, Atul",8.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Singh, Charan",8.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Dayasindhu, Nagarajan  Dayasindhu, N.",7.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jonnalagedda, Sreelata",7.0,5.0,Indian Institute of Management Bangalore,Bengaluru,India
"Levasseur, Ludvig",7.0,4.0,Indiana University Bloomington,Bloomington,United States
"Moorthi, Y. L.R.",7.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Pareek, Bhuvanesh",7.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Prakhya, Srinivas",7.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Sabari Shankar, R.  Sabari, Shankar R.   Elizabeth, Sabari Shankar R.   Sabari Shankar, R.   Sabari Shankar",7.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
"Jayadev, M.  M, Jayadev",6.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Krishnamurthy, Venkatesh Tekur  Tekur, Venkatesh",6.0,2.0,Indian Institute of Management Bangalore,Bengaluru,India
"Mulky, Avinash G.  Mulky, Avinash",6.0,4.0,Indian Institute of Management Bangalore,Bengaluru,India
"Ramanayya, T. V.",6.0,3.0,Indian Institute of Management Bangalore,Bengaluru,India
