Author,Documents,h-index,Affiliation,City,Country/Territory
"Uppal, Nishant  Nishant, Uppal",17.0,6.0,Indian Institute of Management Lucknow,Lucknow,India
"Chatterjee, Somdeep",16.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Mittal, Garima",16.0,9.0,Indian Institute of Management Lucknow,Lucknow,India
"Subramaniam, Sowmya",15.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Kapoor, Sanjeev",14.0,6.0,Indian Institute of Management Lucknow,Lucknow,India
"Karmakar, Madhusudan",14.0,10.0,Indian Institute of Management Lucknow,Lucknow,India
"Mehra, Payal",14.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Priyadarshi, Pushpendra",14.0,7.0,Indian Institute of Management Lucknow,Lucknow,India
"Singh, Sonia  Puri, Sonia   Sonia",14.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Bansal, Anjali",13.0,6.0,Indian Institute of Management Lucknow,Lucknow,India
"Batra, J. L.",13.0,9.0,Indian Institute of Management Lucknow,Lucknow,India
"Bhattacharya, Kaushik  Bhattacharya, K.",13.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Pande, Neerja",13.0,7.0,Indian Institute of Management Lucknow,Lucknow,India
"Rao, D. Tripati  Tripati Rao, D.   Rao, D. Trip Ati",13.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Sahoo, Seshadev",13.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Bandyopadhyay, Kaushik Ranjan",12.0,6.0,Indian Institute of Management Lucknow,Lucknow,India
"Dixit, Alok",12.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Saddikuti, Venkataramanaiah  Saddikuti, V.",12.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Singh, Ajay Kr  Singh, Ajay   Singh, A. Kr   Singh, Ajay K.   Singh, A. K.   Singh, A. K.R.",12.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Agrahari, Amit",11.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Balodi, Krishna Chandra  Balodi, Krishna C.",11.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Jain, Arun Kumar  Jain, A.   Jain, Arun K.",11.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Natarajan, Rajesh",11.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Pandey, Ashish",11.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Sharma, Priyanka",11.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Aggarwal, Ashish",10.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Aithal, Rajesh  Aithal, Rajesh K.",10.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Akbar, Mohammad  Akbar, M.",10.0,6.0,Indian Institute of Management Lucknow,Lucknow,India
"Awasthi, Kshitij",10.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Chakraborty, Anirban",10.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Rai, Himanshu  Rai, H.",10.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Dalal, Jyotirmoy",9.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Dwivedi, Neeraj",9.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Srivastava, Vikas",9.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Awasthi, Maya Kant  Awasthi, M. K.",8.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Jauhari, Hemang",8.0,6.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar, Pankaj",8.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Mookerjee, Amit",8.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Shukla, Archana",8.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Singh, Kashi Naresh  Singh, K. N.   Singh, Kashi N.",8.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Balasubramanian, Girish",7.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Garg, Gaurav  Garg, G.",7.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Panda, Hrushikesh  Panda, H.",7.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Raitani, Sonika",7.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Rama, Kiran  Kiran, Rama   Kiran, R.",7.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Saji, K. B.",7.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Sinha, Ashutosh Kumar  Sinha, Ashutosh",7.0,5.0,Indian Institute of Management Ranchi,Ranchi,India
"Venkitasubramony, Rakesh",7.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Arora, Shubhda",6.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Attili, V. S.Prakash  Prakash Attili, V. S.  		                Attili, V. S.Prakash",6.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Dash, Rupanwita",6.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Gupta, Dipti  Gupta, D.",6.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Jain, Rajesh",6.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Mital, Amita",6.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Pathak, Jalaj 	  Prof, Jalaj Pathak",6.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Prajapati, Deepak",6.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Sharma, Kalpit",6.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Venkataramanaiah, S.",6.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Kapoor, M. C.",5.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Kinra, Neelam  Kinra, N.",5.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Premchandran, Rajesh",5.0,4.0,Indian Institute of Management Lucknow,Lucknow,India
"Ramakrishnan, K.",5.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Rastogi, P. N.",5.0,5.0,Indian Institute of Management Lucknow,Lucknow,India
"Rathore, Himanshu",5.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Sinha, Sabyasachi",5.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Chakraborty, Subrata  Chakraborty, S.",4.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Dhanshyam, Mahavadi  Dhanshyam, M.",4.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Kaushiva, Pavni",4.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar, Abhishek Vinay  Kumar, A. Vinay   Kumar, Abhishek",4.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Kumar, Krishna",4.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Poddar, Prashant",4.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Aeron, Harsha",3.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Afreen, Shamama",3.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Anamika, Anamika",3.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Anurag, Priyatam",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Arora, Aman",3.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Chaddha, Kavita",3.0,1.0,Indira Gandhi National Open University,New Delhi,India
"Chandra, Girish",3.0,0.0,Indian Institute of Management Lucknow,Lucknow,India
"Dashottar, Surya",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Garg, Ajay Kumar  Garg, Ajay K.",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Hajela, Ashish",3.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Kathuria, Vinish",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Purwar, Prem Chandra  Purwar, P. C.",3.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Sahadevan, K. G.",3.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Saxena, Vedika",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Singh, Prakash",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Sowmya, Subramaniam",3.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Srinivasan, Sridhar  Srinivasan, S.",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Srivastava, Ritu",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Tiwary, Mrityunjay Kumar  Tiwary, Mrityunjay K.",3.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Vipul, V.",3.0,3.0,Indian Institute of Management Lucknow,Lucknow,India
"Aggarwal, Eshika",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Arora, Jagriti",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Asthana, Vinay",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Bhatnagar, Mohit",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"Dubey, Ashish",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Gupta, Kriti Bardhan",2.0,2.0,Indian Institute of Management Lucknow,Lucknow,India
"Jain, Ashish",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
"John Ben, P.",2.0,1.0,Indian Institute of Management Lucknow,Lucknow,India
